ID,Testamento,Libro,Referencia,Nivel,Pregunta,Opcion_A,Opcion_B,Opcion_C,Opcion_D,Opcion_correcta,Respuesta_correcta,Explicacion_breve,Estado_QA,Revision_humana,Activa_app
QB0632,AT,2 Crónicas,2 Crónicas 2:5,Intermedio,¿Por qué debía ser grande el templo que Salomón construiría?,A Porque Dios es grande sobre todos los dioses,B Porque Salomón quería fama,C Porque Egipto lo exigía,D Porque David había construido uno pequeño,A,Porque Dios es grande sobre todos los dioses,La grandeza del templo se relaciona con la grandeza atribuida a Dios.,Revisar,No,No
QB0633,AT,2 Crónicas,2 Crónicas 5:13,Basico,¿Qué ocurrió cuando músicos y cantores alababan durante la dedicación?,A La casa se llenó de una nube,B Comenzó una guerra,C El templo se incendió,D El rey se fue,A,La casa se llenó de una nube,La nube simbolizó la presencia divina durante la celebración.,Revisar,No,No
QB0634,AT,2 Crónicas,2 Crónicas 6:18,Avanzado,¿Qué reconoce Salomón acerca de la presencia de Dios y el templo?,A Que los cielos no pueden contenerlo plenamente,B Que solo vive en el templo,C Que depende del edificio,D Que Jerusalén es más grande que él,A,Que los cielos no pueden contenerlo plenamente,La oración reconoce la trascendencia de Dios más allá de cualquier construcción.,Revisar,No,No
QB0635,AT,2 Crónicas,2 Crónicas 12:6,Intermedio,¿Cómo reaccionaron Roboam y los líderes ante el mensaje de juicio?,A Se humillaron,B Se burlaron,C Huyeron,D Culparon a Egipto,A,Se humillaron,La respuesta de humildad modificó parcialmente la severidad del juicio anunciado.,Revisar,No,No
QB0636,AT,2 Crónicas,2 Crónicas 16:9,Intermedio,¿Qué se afirma acerca de los ojos del Señor?,A Recorren toda la tierra para fortalecer a quienes le son fieles,B Solo miran Jerusalén,C No observan a las personas,D Buscan únicamente a los reyes,A,Recorren toda la tierra para fortalecer a quienes le son fieles,El pasaje usa esta imagen para destacar el cuidado y conocimiento de Dios.,Revisar,No,No
QB0637,AT,2 Crónicas,2 Crónicas 20:21,Intermedio,¿Qué hizo Josafat antes de la batalla?,A Puso cantores delante del ejército,B Huyó,C Envió solo sacerdotes,D Se rindió,A,Puso cantores delante del ejército,La confianza del pueblo se expresó mediante alabanza antes del enfrentamiento.,Revisar,No,No
QB0638,AT,2 Crónicas,2 Crónicas 26:16,Avanzado,¿Qué problema surgió en Uzías cuando se fortaleció?,A Se llenó de orgullo,B Perdió toda riqueza,C Abandonó Jerusalén,D Fue llevado cautivo,A,Se llenó de orgullo,El relato presenta el orgullo como causa de su caída.,Revisar,No,No
QB0639,AT,2 Crónicas,2 Crónicas 29:3,Basico,¿Qué hizo Ezequías al comenzar su reinado?,A Abrió las puertas del templo y las reparó,B Cerró el templo,C Se fue a Egipto,D Quitó a los sacerdotes,A,Abrió las puertas del templo y las reparó,Ezequías inició una reforma religiosa desde el comienzo de su reinado.,Revisar,No,No
QB0640,AT,2 Crónicas,2 Crónicas 34:3,Intermedio,¿Qué comenzó a hacer Josías siendo todavía joven?,A Buscar a Dios,B Construir palacios,C Preparar una guerra,D Abandonar Jerusalén,A,Buscar a Dios,El relato destaca que Josías comenzó temprano una búsqueda sincera de Dios.,Revisar,No,No
QB0641,AT,2 Crónicas,2 Crónicas 36:23,Basico,¿Qué decreto cierra el libro?,A La autorización de Ciro para reconstruir el templo,B La coronación de David,C La destrucción de Egipto,D La división del reino,A,La autorización de Ciro para reconstruir el templo,El libro termina con una nota de esperanza vinculada al decreto de Ciro.,Revisar,No,No
QB0642,AT,Esdras,Esdras 2:1,Intermedio,¿Qué grupo principal registra el capítulo 2?,A Los exiliados que regresaron a Jerusalén y Judá,B Los soldados de Egipto,C Los profetas de Samaria,D Los sacerdotes romanos,A,Los exiliados que regresaron a Jerusalén y Judá,El capítulo ofrece una lista de quienes regresaron del exilio.,Revisar,No,No
QB0643,AT,Esdras,Esdras 3:2,Basico,¿Qué reconstruyeron primero Jesúa y Zorobabel?,A El altar,B La muralla,C El palacio,D La puerta oriental,A,El altar,Antes de reconstruir el templo se restableció el altar para el culto.,Revisar,No,No
QB0644,AT,Esdras,Esdras 4:4,Intermedio,¿Cómo reaccionaron algunos habitantes de la región ante la reconstrucción?,A Intentaron desanimar e intimidar al pueblo,B Ayudaron con materiales,C Abandonaron el territorio,D Se convirtieron en sacerdotes,A,Intentaron desanimar e intimidar al pueblo,La reconstrucción enfrentó oposición y presión externa.,Revisar,No,No
QB0645,AT,Esdras,Esdras 5:2,Basico,¿Quiénes retomaron la construcción del templo?,A Zorobabel y Jesúa,B Esdras y Nehemías,C David y Salomón,D Ciro y Darío,A,Zorobabel y Jesúa,Ambos líderes reanudaron la obra con apoyo profético.,Revisar,No,No
QB0646,AT,Esdras,Esdras 6:15,Intermedio,¿Qué ocurrió finalmente con el templo?,A Fue terminado,B Fue abandonado,C Fue destruido por Roma,D Se trasladó a Susa,A,Fue terminado,La reconstrucción culminó durante el reinado de Darío.,Revisar,No,No
QB0647,AT,Esdras,Esdras 7:6,Intermedio,¿Cómo se describe a Esdras respecto a la ley de Moisés?,A Como escriba experto,B Como soldado,C Como rey,D Como constructor,A,Como escriba experto,Esdras es presentado como especialista en la ley.,Revisar,No,No
QB0648,AT,Esdras,Esdras 8:21,Intermedio,¿Qué hizo Esdras antes del viaje a Jerusalén?,A Proclamó ayuno para buscar protección de Dios,B Contrató un ejército egipcio,C Canceló el viaje,D Construyó una muralla,A,Proclamó ayuno para buscar protección de Dios,La comunidad buscó dirección y protección mediante ayuno y oración.,Revisar,No,No
QB0649,AT,Esdras,Esdras 9:6,Avanzado,¿Qué actitud mostró Esdras al orar por los pecados del pueblo?,A Vergüenza y profunda humillación,B Orgullo,C Indiferencia,D Alegría,A,Vergüenza y profunda humillación,La oración refleja una fuerte identificación con la culpa colectiva.,Revisar,No,No
QB0650,AT,Esdras,Esdras 10:1,Intermedio,¿Qué ocurrió mientras Esdras oraba y confesaba?,A Se reunió una gran multitud que lloraba,B El pueblo abandonó Jerusalén,C Llegó un ejército,D El templo fue cerrado,A,Se reunió una gran multitud que lloraba,La oración de Esdras generó una respuesta colectiva de arrepentimiento.,Revisar,No,No
QB0651,AT,Nehemías,Nehemías 1:11,Intermedio,¿Qué pidió Nehemías antes de hablar con el rey?,A Éxito y favor ante él,B Una gran riqueza,C Un ejército,D Un nuevo cargo,A,Éxito y favor ante él,Nehemías oró buscando una oportunidad favorable para presentar su petición.,Revisar,No,No
QB0652,AT,Nehemías,Nehemías 2:5,Basico,¿Qué pidió Nehemías al rey?,A Permiso para reconstruir Jerusalén,B Ser nombrado sacerdote,C Conquistar Egipto,D Abandonar Persia,A,Permiso para reconstruir Jerusalén,Nehemías pidió autorización para ir a Judá y reconstruir la ciudad.,Revisar,No,No
QB0653,AT,Nehemías,Nehemías 2:12,Intermedio,¿Qué hizo Nehemías de noche antes de anunciar su plan?,A Inspeccionó las murallas,B Organizó una fiesta,C Huyó de la ciudad,D Convocó al ejército,A,Inspeccionó las murallas,Nehemías evaluó personalmente la situación antes de presentar su propuesta.,Revisar,No,No
QB0654,AT,Nehemías,Nehemías 3:1,Basico,¿Qué parte comenzaron a reconstruir el sumo sacerdote y otros sacerdotes?,A La puerta de las Ovejas,B El palacio,C El templo completo,D La torre de David,A,La puerta de las Ovejas,El capítulo comienza describiendo la reconstrucción de esa puerta.,Revisar,No,No
QB0655,AT,Nehemías,Nehemías 4:9,Intermedio,¿Cómo respondió el pueblo a las amenazas durante la reconstrucción?,A Oró y puso guardia,B Abandonó la obra,C Atacó primero,D Huyó a Persia,A,Oró y puso guardia,La respuesta combinó confianza espiritual y medidas prácticas de protección.,Revisar,No,No
QB0656,AT,Nehemías,Nehemías 5:7,Avanzado,¿Qué problema interno confrontó Nehemías entre los judíos?,A Explotación económica mediante préstamos y deudas,B Falta de soldados,C Escasez de sacerdotes,D Ausencia de murallas,A,Explotación económica mediante préstamos y deudas,Nehemías denunció la injusticia de quienes se aprovechaban de sus propios hermanos.,Revisar,No,No
QB0657,AT,Nehemías,Nehemías 6:15,Basico,¿Cuánto tardó la reconstrucción principal de la muralla?,A 52 días,B 7 días,C 40 días,D Un año,A,52 días,El relato destaca la rapidez con que se completó la muralla.,Revisar,No,No
QB0658,AT,Nehemías,Nehemías 8:10,Basico,¿Qué se presenta como fuente de fortaleza para el pueblo?,A El gozo del Señor,B La riqueza,C El ejército,D La muralla,A,El gozo del Señor,El pueblo fue animado a encontrar fortaleza en el gozo procedente de Dios.,Revisar,No,No
QB0659,AT,Nehemías,Nehemías 9:3,Intermedio,¿Qué dos actividades ocuparon largos períodos durante la reunión de confesión?,A Lectura de la ley y confesión/adoración,B Construcción y comercio,C Guerra y descanso,D Viajes y sacrificios,A,Lectura de la ley y confesión/adoración,La comunidad dedicó tiempo tanto a escuchar la ley como a confesar y adorar.,Revisar,No,No
QB0660,AT,Nehemías,Nehemías 12:43,Intermedio,¿Qué caracterizó la celebración de la dedicación de la muralla?,A Gran alegría,B Silencio total,C Miedo,D Tristeza,A,Gran alegría,La dedicación estuvo marcada por sacrificios y una alegría intensa.,Revisar,No,No
QB0661,AT,Ester,Ester 1:12,Intermedio,¿Qué hizo la reina Vasti ante la orden del rey?,A Se negó a presentarse,B Obedeció inmediatamente,C Huyó del reino,D Se coronó,A,Se negó a presentarse,La negativa de Vasti desencadenó una crisis en la corte.,Revisar,No,No
QB0662,AT,Ester,Ester 2:7,Basico,¿Cuál era el otro nombre de Ester?,A Hadasa,B Mara,C Rut,D Débora,A,Hadasa,El relato identifica a Ester también con el nombre Hadasa.,Revisar,No,No
QB0663,AT,Ester,Ester 2:10,Intermedio,¿Qué información no reveló Ester inicialmente por consejo de Mardoqueo?,A Su origen familiar y pueblo,B Su nombre,C Su edad,D Su ciudad,A,Su origen familiar y pueblo,Ester mantuvo en reserva su identidad étnica siguiendo el consejo de Mardoqueo.,Revisar,No,No
QB0664,AT,Ester,Ester 3:2,Intermedio,¿Qué conducta de Mardoqueo generó tensión con Amán?,A No se inclinaba ante él,B Le robó dinero,C Lo insultó públicamente,D Lo expulsó del palacio,A,No se inclinaba ante él,La negativa de Mardoqueo a inclinarse despertó el enojo de Amán.,Revisar,No,No
QB0665,AT,Ester,Ester 4:16,Avanzado,¿Qué pidió Ester a los judíos de Susa antes de presentarse ante el rey?,A Ayunar por ella,B Reunir un ejército,C Enviar dinero,D Abandonar la ciudad,A,Ayunar por ella,Ester buscó apoyo mediante ayuno antes de asumir el riesgo de acercarse al rey.,Revisar,No,No
QB0666,AT,Ester,Ester 5:2,Basico,¿Cómo reaccionó el rey cuando Ester se presentó sin ser llamada?,A Le extendió el cetro y la recibió,B Ordenó arrestarla,C La ignoró,D La expulsó,A,Le extendió el cetro y la recibió,El gesto del cetro indicó aceptación y protección.,Revisar,No,No
QB0667,AT,Ester,Ester 6:1,Intermedio,¿Qué circunstancia llevó al rey a revisar los registros reales?,A No podía dormir,B Recibió una carta,C Llegó un profeta,D Hubo una guerra,A,No podía dormir,La falta de sueño desencadenó una serie de acontecimientos que favorecieron a Mardoqueo.,Revisar,No,No
QB0668,AT,Ester,Ester 7:6,Basico,¿A quién identificó Ester como enemigo de su pueblo?,A Amán,B Mardoqueo,C Asuero,D Ciro,A,Amán,Ester señaló directamente a Amán como responsable de la amenaza.,Revisar,No,No
QB0669,AT,Ester,Ester 8:17,Intermedio,¿Qué efecto produjo el nuevo decreto favorable a los judíos?,A Alegría y celebración en muchas ciudades,B Una guerra con Egipto,C El abandono de Persia,D La destrucción del palacio,A,Alegría y celebración en muchas ciudades,La nueva situación generó alivio y celebración entre los judíos.,Revisar,No,No
QB0670,AT,Ester,Ester 9:22,Intermedio,¿Qué práctica se relaciona con la fiesta de Purim?,A Compartir regalos y ayudar a los necesitados,B Ayunar cuarenta días,C Viajar a Jerusalén,D Construir altares,A,Compartir regalos y ayudar a los necesitados,La celebración incluía alegría, intercambio de alimentos y ayuda a personas necesitadas.,Revisar,No,No
QB0671,AT,Job,Job 1:1,Basico,¿Cómo se describe a Job al inicio del libro?,A Íntegro y temeroso de Dios,B Rey de Israel,C Profeta de Jerusalén,D Soldado,A,Íntegro y temeroso de Dios,El prólogo presenta a Job como una persona recta y reverente.,Revisar,No,No
QB0672,AT,Job,Job 1:8,Intermedio,¿Qué aspecto de Job destaca Dios en la conversación celestial?,A Su integridad,B Su riqueza únicamente,C Su conocimiento militar,D Su linaje real,A,Su integridad,Dios destaca la rectitud y temor de Dios presentes en Job.,Revisar,No,No
QB0673,AT,Job,Job 2:10,Intermedio,¿Cómo respondió Job a la propuesta de rechazar a Dios por el sufrimiento?,A Afirmó que también debía aceptarse la adversidad,B Estuvo de acuerdo,C Abandonó su fe,D Huyó,A,Afirmó que también debía aceptarse la adversidad,Job mantuvo su postura de aceptar tanto bienestar como adversidad sin acusar a Dios.,Revisar,No,No
QB0674,AT,Job,Job 3:1,Avanzado,¿Qué hizo Job después de siete días de silencio con sus amigos?,A Comenzó a lamentar el día de su nacimiento,B Cantó una alabanza,C Regresó a trabajar,D Se fue de casa,A,Comenzó a lamentar el día de su nacimiento,El capítulo 3 inicia los discursos con un profundo lamento de Job.,Revisar,No,No
QB0675,AT,Job,Job 4:7,Avanzado,¿Qué supuesto expresa Elifaz al preguntar quién inocente ha perecido?,A Que el sufrimiento siempre corresponde directamente a culpa,B Que el sufrimiento nunca existe,C Que Job es rey,D Que Dios no juzga,A,Que el sufrimiento siempre corresponde directamente a culpa,El discurso refleja una visión retributiva que luego será debatida a lo largo del libro.,Revisar,No,No
QB0676,AT,Job,Job 13:15,Experto,¿Qué disposición expresa Job incluso ante la posibilidad de morir?,A Mantener su confianza y defender su camino ante Dios,B Abandonar toda esperanza,C Aceptar las acusaciones de sus amigos,D Huir,A,Mantener su confianza y defender su camino ante Dios,Job combina confianza y deseo de presentar su causa ante Dios.,Revisar,No,No
QB0677,AT,Job,Job 19:25,Intermedio,¿Qué esperanza expresa Job en medio de su sufrimiento?,A Que su redentor vive,B Que su riqueza volverá inmediatamente,C Que sus amigos lo salvarán,D Que no morirá,A,Que su redentor vive,El pasaje contiene una de las afirmaciones de esperanza más conocidas del libro.,Revisar,No,No
QB0678,AT,Job,Job 28:28,Avanzado,¿Qué se identifica como sabiduría para el ser humano?,A Temer al Señor y apartarse del mal,B Acumular conocimiento técnico,C Poseer riqueza,D Ganar debates,A,Temer al Señor y apartarse del mal,El poema concluye definiendo la sabiduría mediante reverencia y conducta recta.,Revisar,No,No
QB0679,AT,Job,Job 31:1,Intermedio,¿Qué compromiso personal declara Job respecto a sus ojos?,A Evitar una mirada desordenada,B No mirar al cielo,C No mirar a sus amigos,D Cerrar los ojos durante la oración,A,Evitar una mirada desordenada,Job describe un compromiso moral con la pureza de sus intenciones.,Revisar,No,No
QB0680,AT,Job,Job 38:2,Avanzado,¿Qué cuestiona Dios al iniciar su respuesta a Job?,A Que hable sin pleno conocimiento,B Que no haya construido un altar,C Que sea demasiado rico,D Que no viaje,A,Que hable sin pleno conocimiento,La respuesta divina confronta la limitada comprensión humana.,Revisar,No,No
QB0681,AT,Job,Job 40:4,Intermedio,¿Cómo responde Job después de la primera intervención de Dios?,A Reconoce su pequeñez y guarda silencio,B Se declara vencedor,C Discute más fuerte,D Abandona el lugar,A,Reconoce su pequeñez y guarda silencio,Job comienza a reconocer los límites de su posición frente a Dios.,Revisar,No,No
QB0682,AT,Job,Job 42:10,Intermedio,¿Qué ocurrió después de que Job oró por sus amigos?,A Su situación fue restaurada,B Perdió lo poco que tenía,C Fue llevado a Egipto,D Dejó de hablar con ellos,A,Su situación fue restaurada,La restauración de Job se vincula narrativamente con su oración por sus amigos.,Revisar,No,No
QB0683,AT,Salmos,Salmos 1:2,Basico,¿En qué se deleita la persona descrita como bienaventurada?,A En la enseñanza del Señor,B En la riqueza,C En la guerra,D En la fama,A,En la enseñanza del Señor,El salmo presenta una vida centrada en la reflexión sobre la enseñanza divina.,Revisar,No,No
QB0684,AT,Salmos,Salmos 8:4,Intermedio,¿Qué pregunta expresa asombro por la atención de Dios al ser humano?,A Qué es el ser humano para que Dios se acuerde de él,B Por qué existen las estrellas,C Quién construyó Jerusalén,D Cuánto mide la tierra,A,Qué es el ser humano para que Dios se acuerde de él,El salmo contrasta la grandeza de la creación con la atención que Dios brinda a la humanidad.,Revisar,No,No
